worker_id,age_group,gender,education,hourly_rate,expense_per_hour,net_hourly,multi_apping,avg_trips_per_hour,experience_weeks,rating,home_zone
W0409,46-55,male,bachelors,20.56345726473187,5.49434007967455,15.06911718505732,False,2.615589973181059,106,4.574782781792159,140
W0410,26-35,male,some_college,20.658927846140678,3.979058161844919,16.67986968429576,False,1.7578567079248886,14,4.654636076791341,48
W0411,26-35,male,bachelors,23.478252169965856,3.4755577224961454,20.00269444746971,False,1.986567709073441,90,4.844071067103099,107
W0412,46-55,male,some_college,29.49831317100322,3.362240428486616,26.136072742516603,True,1.9092277949302132,143,4.5806196988244015,136
W0413,26-35,female,bachelors,31.805188209437738,3.8561203839929314,27.949067825444807,False,1.8533322695070844,20,4.803278747369791,240
W0414,56+,male,some_college,21.652373477380927,4.1072617424087605,17.545111734972167,True,1.6260735357703222,40,4.995805175224926,156
W0415,26-35,female,graduate,15.512754246134936,5.717411952799725,9.79534229333521,False,2.6101176298146207,29,4.891153749871636,112
W0416,36-45,male,graduate,17.36067195432209,5.418891991018956,11.941779963303134,False,3.029254652584709,101,4.535311740542029,171
W0417,18-25,male,bachelors,14.592022077093882,6.578247166222912,8.01377491087097,False,1.671044946010758,135,4.570716419076985,208
W0418,26-35,male,bachelors,28.888813903461234,8.0,20.888813903461234,False,1.8925729532238849,141,4.948331496373725,168
W0419,46-55,male,graduate,19.91707077462163,3.0,16.91707077462163,False,1.9849382935115232,54,4.786938394692588,194
W0420,36-45,male,graduate,22.919434610144076,3.0,19.919434610144076,False,2.4782964695884124,77,4.999909262606924,240
W0421,36-45,female,some_college,19.347726110186237,4.722195238465468,14.62553087172077,False,1.391061529507832,136,4.528934763133068,226
W0422,36-45,male,some_college,19.82103445792849,6.264333453187505,13.556701004740987,True,2.4020171710476603,38,4.600798242873913,48
W0423,26-35,female,bachelors,26.17830615692848,3.0,23.17830615692848,False,2.3424747525201104,1,4.842278511748702,160
W0424,26-35,male,bachelors,20.595150270841835,3.6947495387292193,16.900400732112615,False,2.2232857047383776,53,4.8533710458387445,55
W0425,18-25,male,some_college,10.5,4.22129539148269,6.27870460851731,True,2.263667283408126,85,4.817334787406736,94
W0426,36-45,female,some_college,14.38522935064498,8.0,6.38522935064498,False,2.3576719414887863,41,4.76444073408358,199
W0427,56+,male,bachelors,19.079771277005946,4.9186674932160885,14.161103783789859,False,2.645400084142036,106,4.522694602799378,92
W0428,36-45,female,bachelors,30.18356001501106,4.214543791478649,25.969016223532414,False,2.02555354246778,49,4.949258033992893,235
W0429,36-45,male,some_college,28.115012726280654,4.074161074759169,24.040851651521486,True,2.4929431409762617,46,4.742621780446355,127
W0430,26-35,female,some_college,22.827944913519755,6.9838135834343,15.844131330085455,False,2.1206429964992104,87,4.636891282972761,236
W0431,18-25,male,bachelors,22.54669005750945,5.65793502020917,16.88875503730028,False,2.6636997451739868,78,4.7103756269564165,257
W0432,56+,male,graduate,17.271905941989935,6.416710533841904,10.855195408148031,False,2.150390638149715,18,4.584996718700164,155
W0433,36-45,male,high_school,10.5,6.006362969061687,4.493637030938313,False,2.253267647477183,131,4.770937163133889,64
W0434,36-45,male,bachelors,16.79044429930879,3.0,13.790444299308788,True,2.3427121217096,102,4.508319954093736,152
W0435,36-45,male,bachelors,30.491723631537347,4.007337966956183,26.484385664581165,True,2.775977471066395,55,4.771610344932961,189
W0436,46-55,male,bachelors,21.641175402244276,5.573923394927857,16.06725200731642,False,1.7917334981491453,64,4.846741894705799,224
W0437,36-45,male,some_college,14.876940409288046,7.7567332446081885,7.120207164679858,True,2.5655912713810944,78,4.959681700357427,159
W0438,26-35,female,some_college,30.193485740866272,7.123706783760643,23.06977895710563,True,2.653940178610538,138,4.534752182037995,128
W0439,36-45,male,high_school,17.43804631492045,4.8140090553557915,12.624037259564657,True,1.9467042887730583,70,4.719190769440602,233
W0440,26-35,male,graduate,18.713184810608187,6.361043806260231,12.352141004347956,True,2.727245275420019,99,4.776713624979092,173
W0441,18-25,female,some_college,23.315459786059236,4.133449401083516,19.18201038497572,False,2.5470103018546975,38,4.666358092405753,56
W0442,26-35,male,high_school,34.458860100595906,4.788590198248438,29.670269902347467,True,3.234839646351358,30,4.757996654217676,258
W0443,18-25,male,graduate,22.3176584661611,4.827977941985254,17.489680524175846,False,2.6855081588690335,66,4.981037524580003,218
W0444,36-45,female,high_school,10.656475302279441,3.299341298513799,7.357134003765642,False,2.69476085713966,19,4.591308461141821,240
W0445,26-35,male,graduate,10.5,4.685951183593877,5.814048816406123,True,0.7986435190911492,150,4.70224149930875,58
W0446,56+,female,bachelors,35.0,7.030402272995033,27.969597727004967,False,2.5519842298555595,48,4.899253017171971,47
W0447,46-55,female,some_college,10.55704729268507,7.812160982145294,2.7448863105397754,False,2.7471164770904015,2,4.524325677704879,114
W0448,18-25,male,high_school,20.624054283960056,4.768865845070114,15.855188438889943,True,3.0879343408926663,117,4.7234014209667246,107
W0449,18-25,female,graduate,19.244147444908236,3.0,16.244147444908236,False,2.1681141144135205,113,4.766014119729998,38
W0450,26-35,male,some_college,25.863164213902547,4.967111512492152,20.896052701410394,False,1.3700860604667269,86,4.9390778549702885,110
W0451,26-35,male,some_college,14.483567428070867,6.314080091674862,8.169487336396005,False,2.0971173698953836,56,4.935042978203776,176
W0452,26-35,male,some_college,11.96030375321376,5.4766331760369775,6.483670577176782,False,2.379423399588598,154,4.7802268685593505,15
W0453,18-25,male,some_college,22.15711160984405,5.007603268405665,17.149508341438384,False,2.314675026715745,80,4.935907725910148,68
W0454,26-35,male,some_college,24.898484656673574,3.4913675008779834,21.40711715579559,False,2.0242218488746286,140,4.711864210957128,70
W0455,26-35,male,graduate,35.0,5.521944648332443,29.478055351667557,True,2.8184902667412386,11,4.603628687893981,92
W0456,36-45,female,bachelors,18.737508702706872,3.0,15.737508702706872,False,3.0162342584936495,143,4.561522031565478,56
W0457,18-25,male,bachelors,10.5,5.609109290640728,4.890890709359272,False,1.8658712550085752,71,4.980209357334447,216
W0458,36-45,female,high_school,20.264567937609304,4.949742464644162,15.314825472965142,False,1.4333919790924772,100,4.633564902474363,179
W0459,56+,male,some_college,20.191276827731,4.337031662216832,15.854245165514167,False,2.041687856317906,71,4.797684752403725,89
W0460,36-45,female,graduate,31.727511287517235,5.004206775563888,26.723304511953348,True,1.9122742852125905,67,4.958373228495919,20
W0461,18-25,female,graduate,15.076093833441286,5.416257816786787,9.659836016654499,False,1.752158809390096,91,4.588733734361241,64
W0462,36-45,male,bachelors,22.847342385559823,6.386689454349055,16.460652931210767,False,2.618897403810967,124,4.568299556352732,24
W0463,36-45,female,some_college,24.696458789293096,5.3084832882852675,19.38797550100783,False,2.81005749225701,144,4.736157024727412,210
W0464,26-35,male,bachelors,24.882488223496598,4.509472928169258,20.373015295327342,False,2.647005158823831,113,4.625148411902188,218
W0465,36-45,female,some_college,12.445177858448604,4.050997805561196,8.394180052887407,False,1.9425010883241995,129,4.9215427345631255,148
W0466,56+,male,some_college,22.25061509605942,5.29853230701124,16.95208278904818,False,2.2876989968985724,58,4.86475313796751,67
W0467,26-35,male,high_school,21.176409775009688,4.979593810430873,16.196815964578814,False,1.9347081897822078,153,4.573881622529692,207
W0468,46-55,male,graduate,35.0,5.249153937243547,29.75084606275645,False,1.8811370978143838,7,4.911512643520042,203
W0469,46-55,male,high_school,28.793525261789448,6.076121437270206,22.71740382451924,False,2.6334951567894227,56,4.937859060421193,126
W0470,26-35,female,some_college,22.267439478581974,4.427570328180655,17.83986915040132,True,1.2887719140631981,102,4.534256104597602,106
W0471,26-35,male,high_school,21.157215577746342,4.490327859471492,16.66688771827485,False,2.9150747279675087,54,4.647704387642436,124
W0472,26-35,male,high_school,22.574217597871012,5.633797179063035,16.940420418807978,True,1.0925429697143112,19,4.68210830446658,90
W0473,18-25,female,high_school,10.5,3.012024089499427,7.487975910500573,False,3.5636062369508217,6,4.622871449259241,18
W0474,26-35,female,some_college,28.50618494289103,5.760053155783177,22.746131787107853,False,2.791019500332256,100,4.657574828417507,247
W0475,56+,other,some_college,12.367193925232506,8.0,4.367193925232506,False,1.6453880930089475,116,4.905480972171369,162
W0476,26-35,male,bachelors,19.125134443775625,7.441887415393207,11.683247028382418,False,1.92253767216773,143,4.554624204723753,70
W0477,26-35,male,high_school,29.570096062320268,4.8735393466412456,24.696556715679023,True,3.164245184508093,43,4.8728786171425025,220
W0478,18-25,other,bachelors,10.940297639923253,7.487590734423764,3.4527069054994888,False,2.6697511482698073,47,4.748892267483011,113
W0479,18-25,male,bachelors,12.077450814789401,6.381222892273555,5.696227922515846,True,2.5487483277224556,43,4.692887495025744,240
W0480,18-25,male,some_college,32.52085135064421,4.358653653149077,28.16219769749513,False,1.9544585044943987,9,4.964001032533557,251
W0481,56+,male,some_college,24.30143761464106,5.621784420727307,18.67965319391375,True,3.0118208154965505,146,4.986061628933824,151
W0482,26-35,female,some_college,18.31776317956962,6.233227197984953,12.084535981584668,False,2.8072681223721845,125,4.863757396650212,45
W0483,26-35,male,bachelors,19.862372797186726,5.940783752613483,13.921589044573242,False,2.353603435529073,29,4.940139319482669,256
W0484,26-35,female,graduate,21.818396619704274,3.1669165692710424,18.651480050433232,False,1.8372784906985173,31,4.63930096181661,256
W0485,26-35,male,bachelors,31.28558639691222,3.222597372116659,28.06298902479556,False,2.4575785540249884,125,4.66582616378781,105
W0486,36-45,female,some_college,15.357238837848206,6.026356562704239,9.330882275143967,False,2.073383589492118,6,4.631981252491104,85
W0487,26-35,male,some_college,23.918032206565986,3.0,20.918032206565986,True,2.6420053248616253,76,4.654559590479575,68
W0488,36-45,male,high_school,24.51098932263448,6.508691742657627,18.002297579976855,True,2.7848440386421327,88,4.906007232944752,243
W0489,36-45,male,bachelors,35.0,8.0,27.0,True,2.455764508515646,56,4.559044442028922,98
W0490,46-55,female,bachelors,22.96883034385956,5.5022588403379045,17.466571503521653,True,2.83633937710444,33,4.990679390106561,105
W0491,36-45,male,bachelors,21.272363187806825,3.6420418799252836,17.63032130788154,True,2.1124452484154697,65,4.933862098792522,201
W0492,36-45,male,some_college,21.72669656244651,3.476403993218865,18.250292569227646,True,2.5422815482399064,128,4.682268758417593,168
W0493,26-35,male,some_college,20.576698563217313,3.846117300038885,16.73058126317843,True,3.5426976901978424,155,4.864432080012195,123
W0494,36-45,male,bachelors,23.06178808847389,6.7834439206885495,16.27834416778534,False,1.649981794376015,154,4.730994353040849,13
W0495,26-35,male,some_college,30.090639032289825,5.8969455754589095,24.193693456830914,True,2.307606789258814,33,4.912213850972859,158
W0496,26-35,male,high_school,18.582605534073213,3.0,15.582605534073213,False,1.7524066039072947,72,4.510341628335455,171
W0497,26-35,male,some_college,28.981631469641144,6.64188711756232,22.339744352078824,True,1.9843195979292716,44,4.883725186661929,200
W0498,18-25,male,some_college,29.128361436860608,3.0,26.128361436860608,False,1.285581109157632,87,4.663159244695534,147
W0499,36-45,male,some_college,25.949961121499463,5.865794961462605,20.084166160036858,True,2.829914910543729,117,4.5141513797020245,18
W0500,36-45,male,high_school,28.75032384990324,6.08138341318795,22.66894043671529,False,2.650589491971736,125,4.606901837359247,189
W0501,18-25,female,some_college,27.478136787671204,7.318595887394972,20.159540900276234,False,2.2255210074678553,29,4.569095003044818,254
W0502,26-35,male,bachelors,30.814808785479464,4.975471549414697,25.839337236064768,True,1.7159047247731105,84,4.704350455179204,244
W0503,18-25,female,bachelors,12.437670147649003,4.134234400647117,8.303435747001886,True,2.451890149659825,113,4.960712095577843,133
W0504,46-55,male,bachelors,15.8341541745439,3.0,12.8341541745439,False,1.7697645917569247,70,4.797753769811916,7
W0505,36-45,male,bachelors,10.5,5.935175483405501,4.564824516594499,False,2.5612700470983762,101,4.901556970842084,52
W0506,18-25,male,high_school,21.96690831490878,7.065038992172851,14.901869322735926,True,1.7835819390441787,136,4.708194615748102,224
W0507,26-35,male,some_college,15.22228723248363,5.378050865127856,9.844236367355775,False,2.5326863251852805,21,4.940262517263814,74
W0508,46-55,female,graduate,11.656396752853928,3.645164153475915,8.011232599378012,False,1.736617345451451,130,4.951435206077837,223
W0509,26-35,male,high_school,24.350886275314597,5.641269835084074,18.709616440230523,False,2.1785126752367368,149,4.526289743003785,122
W0510,26-35,male,bachelors,24.565434426853976,3.0,21.565434426853976,False,2.1253728418569855,152,4.904923124960127,80
W0511,18-25,male,some_college,23.5239345164331,5.217655156707748,18.30627935972535,False,1.7171160232628009,87,4.909601103495616,212
W0512,26-35,female,bachelors,23.413210911479226,4.845309498996952,18.567901412482275,False,1.9424146013225347,111,4.847975629053902,92
W0513,26-35,female,graduate,17.307885818721367,3.0,14.307885818721367,False,2.6066929836337502,53,4.9821307866686055,253
W0514,36-45,male,some_college,17.16890865690523,4.982370157031375,12.186538499873855,False,2.1383626714864117,125,4.763275050622752,67
W0515,46-55,male,some_college,14.888719360619387,4.7013825700332745,10.187336790586112,False,2.778720433665041,30,4.799242707529728,54
W0516,26-35,male,high_school,16.365932899825637,6.817590707273082,9.548342192552555,True,1.8137981969626291,1,4.974840961661028,4
W0517,26-35,male,some_college,18.144847767882894,6.420801577924564,11.72404618995833,True,2.4607719595602666,51,4.828871549696086,19
W0518,36-45,male,bachelors,26.567384199202703,5.2491163864776125,21.31826781272509,False,2.458633374709536,149,4.586933744083967,91
W0519,36-45,female,graduate,25.175588516558232,5.25244032132082,19.923148195237413,False,2.37840879635872,21,4.885248951199859,203
W0520,18-25,male,bachelors,14.431728501774396,5.39716560414428,9.034562897630117,True,2.5017989025377774,46,4.821640656830995,77
W0521,36-45,male,bachelors,15.58426264175392,5.6591478521014595,9.925114789652461,False,1.8148853268705583,102,4.868748987220549,191
W0522,26-35,male,bachelors,21.19570033900944,4.052221256133114,17.143479082876325,True,2.650854598853622,60,4.642700105558754,86
W0523,36-45,male,bachelors,18.036270231125275,3.509000592843737,14.527269638281538,True,2.1868187454989307,132,4.942035106571011,28
W0524,36-45,male,graduate,23.08475430420625,6.3261265688329456,16.758627735373302,False,3.2498716182807335,119,4.62384954754245,42
W0525,46-55,male,bachelors,21.484950740704697,5.335521602910097,16.1494291377946,False,2.759525984566474,33,4.718753072339017,47
W0526,36-45,female,some_college,18.00748265123999,5.2626344696284315,12.744848181611559,True,2.0471997695359914,150,4.6810745423818165,134
W0527,46-55,male,bachelors,19.401340992410933,5.989832864032701,13.411508128378232,True,1.7759829055687284,43,4.829996586733487,40
W0528,46-55,male,high_school,18.932223029819557,5.037759156728195,13.894463873091361,True,2.57167502453815,91,4.695202255311891,246
W0529,26-35,female,bachelors,16.624676182158897,3.651057461286636,12.97361872087226,True,3.2214361218148393,151,4.867760569140091,180
W0530,26-35,male,high_school,24.20251413603057,7.602430152183766,16.6000839838468,False,2.6901601196697147,68,4.579520044030079,67
W0531,46-55,male,bachelors,24.64383029780496,4.563132480420461,20.0806978173845,False,2.2190908965877822,14,4.575004240436483,220
W0532,56+,male,bachelors,12.258883470579566,3.0059918333900555,9.25289163718951,True,2.299586318727274,55,4.695188990519212,105
W0533,26-35,male,some_college,10.5,3.0,7.5,False,2.2942708373460508,94,4.639446367340845,66
W0534,46-55,female,high_school,12.542301544878702,5.246670185301488,7.295631359577214,False,2.559055291834988,71,4.635358686020442,28
W0535,26-35,female,graduate,23.9117272513586,7.232839087022948,16.67888816433565,True,3.1929386418555215,118,4.856707245609337,83
W0536,36-45,male,graduate,10.5,7.83283336737345,2.66716663262655,True,2.0973789009833523,101,4.819520167348507,168
W0537,56+,female,high_school,26.98047025546535,6.157288541822052,20.823181713643297,True,1.6118484974726583,59,4.543581412219021,85
W0538,36-45,male,high_school,17.853081722749362,4.902048468524956,12.951033254224406,True,2.81656986928793,149,4.7301957539734065,108
W0539,26-35,female,graduate,19.412344150929144,5.126574647393928,14.285769503535215,False,2.900205738151854,104,4.741229678979206,220
W0540,36-45,female,graduate,13.770195286409098,4.274246913341424,9.495948373067675,False,1.8712494669182749,106,4.513778624751436,31
W0541,26-35,male,high_school,29.063692510264037,3.5768742781389298,25.486818232125106,False,2.9936632693353777,98,4.8592254965508905,31
W0542,26-35,female,bachelors,15.464995753921453,3.1416974608207116,12.323298293100741,False,2.041229118453025,58,4.622905289712354,55
W0543,26-35,male,bachelors,10.5,3.987886879874629,6.51211312012537,False,1.8055240403344843,155,4.803543304530912,165
W0544,46-55,male,bachelors,14.557409611987946,7.709750542213017,6.847659069774929,False,2.1200959802193653,97,4.5361489092862,144
W0545,56+,female,graduate,16.761083425196855,6.018393403487656,10.742690021709198,True,2.641651566454629,1,4.623029000778268,81
W0546,36-45,female,bachelors,15.860000926918302,7.757974939494973,8.102025987423328,False,2.278003239188843,105,4.993864070920308,183
W0547,46-55,male,some_college,14.92372418756541,6.398518445807756,8.525205741757654,False,3.1489395549581243,55,4.825371872480207,57
W0548,26-35,male,bachelors,16.21524840741928,4.897430693463167,11.317817713956114,True,2.215296091162176,124,4.765573161287121,217
W0549,36-45,male,some_college,10.88068298482532,5.672314826255456,5.208368158569864,True,1.729397386942852,149,4.767086187595432,134
W0550,26-35,female,graduate,11.644571624934956,5.90894582423108,5.735625800703876,False,2.73508744835906,48,4.6475212037727,87
W0551,36-45,male,bachelors,17.53696832376049,4.624504128594256,12.912464195166233,True,2.3361198179951033,148,4.616470757406661,50
W0552,36-45,male,bachelors,23.061662406133664,4.372217434806154,18.68944497132751,True,2.0299727143207025,18,4.5064047212773914,7
W0553,18-25,male,some_college,25.41447633945092,6.257041504865065,19.157434834585857,False,2.8104401016556397,131,4.777389333151418,140
W0554,36-45,male,bachelors,21.718176883912907,3.0,18.718176883912907,False,2.5319768000100877,149,4.936581234536537,16
W0555,26-35,male,bachelors,20.131424017032387,7.198879726612991,12.932544290419397,False,2.867212585745421,53,4.635628856166216,253
W0556,46-55,male,bachelors,20.61294472866198,5.829254999635091,14.78368972902689,True,2.1986006160140885,68,4.946624460434766,209
W0557,36-45,female,bachelors,25.54892932908117,4.1535650136855065,21.39536431539566,False,2.992118127833016,34,4.700055117563305,177
W0558,56+,male,bachelors,13.206085120738477,5.0272975010410885,8.178787619697388,True,2.3208394361985403,99,4.790344884482039,116
W0559,18-25,male,some_college,13.2975600400449,3.0,10.2975600400449,False,0.6703953494872454,115,4.717127717841399,137
W0560,36-45,female,high_school,10.5,5.151964026646866,5.348035973353134,True,2.2890038123571266,30,4.83997126990079,64
W0561,46-55,female,bachelors,20.711327219824987,5.893204768145904,14.818122451679084,False,2.18825030584814,117,4.794316452060777,130
W0562,18-25,male,bachelors,25.82659671368865,4.477396212432089,21.34920050125656,False,2.8346244706906276,113,4.964946647664817,61
W0563,36-45,male,bachelors,18.1197581708088,5.96422466308259,12.155533507726211,False,2.51510795976775,38,4.930116494042291,238
W0564,36-45,male,some_college,26.62102810447027,3.0,23.62102810447027,False,2.098027767341627,16,4.926400217127619,133
W0565,46-55,male,some_college,33.33777063062307,4.394861619726577,28.942909010896493,False,1.8585954285804536,50,4.786712655350527,24
W0566,46-55,female,some_college,22.3439011882718,3.0,19.3439011882718,False,2.3720051141819916,80,4.782377224963641,87
W0567,46-55,male,some_college,27.965618935871476,4.2597844131702765,23.7058345227012,True,2.8037651919560993,96,4.646115546857256,44
W0568,26-35,male,bachelors,21.916691945746365,3.893770053336117,18.02292189241025,True,1.9547476157358794,62,4.64888284801391,84
W0569,18-25,male,high_school,16.99634613128679,3.664611738086532,13.331734393200257,False,2.932332451230705,137,4.860763298257606,202
W0570,18-25,male,some_college,20.529750663951443,5.874909112541781,14.654841551409662,False,1.4207819874643577,98,4.899981071201228,249
W0571,46-55,male,high_school,27.859967126045582,5.461060478796004,22.39890664724958,False,1.476515052911978,100,4.9153716661257825,68
W0572,18-25,male,graduate,16.421627596747058,3.8443188489076032,12.577308747839455,False,2.6180635210647436,112,4.66272108112255,173
W0573,26-35,male,high_school,22.40025768337113,4.8950716204489195,17.50518606292221,True,2.1461789320571025,153,4.968276301790966,251
W0574,18-25,female,high_school,15.377339812468072,3.8099883048203607,11.567351507647711,False,2.130057163759392,73,4.624879675134439,105
W0575,26-35,male,bachelors,20.99924118374964,6.0936468466567755,14.905594337092865,False,2.217303800685045,85,4.793584019448879,41
W0576,36-45,male,some_college,24.96225186775044,6.834309197971208,18.12794266977923,True,2.1708703281723416,113,4.781280073438548,62
W0577,46-55,female,graduate,22.247695971118436,4.842116966205582,17.405579004912852,False,1.6530276721269903,124,4.722545800339374,235
W0578,56+,male,some_college,24.898064641701062,3.0724026796263453,21.825661962074715,False,1.9983605656650265,27,4.668535881518255,183
W0579,26-35,male,some_college,11.453704955722571,6.039878967606038,5.413825988116534,True,2.4401513781849937,119,4.693196170544901,27
W0580,26-35,male,high_school,12.068102408071017,3.0,9.068102408071017,True,3.293099000262782,110,4.875906724934004,154
W0581,46-55,male,some_college,20.335732061204506,5.3734711131957535,14.962260948008753,False,1.66512713503121,127,4.948401228926873,239
W0582,18-25,female,some_college,22.758219304188657,7.648393840126032,15.109825464062624,False,2.2131393148586334,140,4.5407865988579985,81
W0583,26-35,male,high_school,15.537792976623479,5.105751103088198,10.43204187353528,False,2.3984883259584944,90,4.757305463955663,126
W0584,26-35,female,high_school,14.459708186670456,4.075762691069986,10.38394549560047,True,2.7787037875807608,56,4.716510523463874,204
W0585,46-55,female,graduate,26.668963184116883,7.8168872021921025,18.85207598192478,True,2.341762449184809,124,4.715345048836623,224
W0586,36-45,male,high_school,20.59617328653262,3.9906075150864893,16.60556577144613,False,1.942808701349023,10,4.530699376225663,149
W0587,26-35,male,high_school,16.971310467361267,6.834850337380177,10.136460129981089,False,2.2091470458953237,115,4.59903243928514,145
W0588,36-45,female,some_college,28.879441747091008,4.938295684074425,23.941146063016582,False,1.7911455705852002,108,4.5772534044930095,198
W0589,36-45,male,high_school,31.129255067823507,5.407887973945763,25.721367093877745,False,1.9476008068164745,102,4.996830463777687,197
W0590,26-35,male,some_college,19.100829185905845,7.091934721209691,12.008894464696153,True,1.7769202928880357,39,4.727693490562348,184
W0591,46-55,female,bachelors,21.09809979128972,6.980772979195402,14.117326812094317,False,2.46005167359163,41,4.905351171467508,195
W0592,36-45,male,bachelors,13.397253373121522,3.0,10.397253373121522,True,1.960105979597366,141,4.55896108478981,181
W0593,26-35,male,high_school,13.82321483676008,4.643551103099548,9.179663733660533,True,1.4204109361783317,74,4.550459389394211,117
W0594,26-35,male,some_college,20.046405138494453,5.0884161902609755,14.957988948233478,False,3.1444986804456803,29,4.797241925157048,141
W0595,46-55,male,high_school,26.90415519389428,5.8085229711797925,21.095632222714485,False,2.0826519745981376,81,4.966261943927542,216
W0596,46-55,male,bachelors,15.23892304385932,7.947896792720519,7.291026251138801,True,2.359590710020355,31,4.8136792614449275,27
W0597,26-35,female,some_college,14.957233667493778,5.118508709893752,9.838724957600025,False,2.673117050008935,61,4.628294471336242,190
W0598,26-35,male,high_school,35.0,6.033168520351426,28.966831479648576,False,1.5814903181100832,126,4.7665506601099015,31
W0599,56+,male,some_college,25.139782320557234,5.385460224345171,19.754322096212064,False,2.5992817548206784,93,4.78218565412083,141
W0600,56+,female,bachelors,19.078970404347327,6.240600718590743,12.838369685756584,False,2.797351446661153,13,4.823133454067148,132
W0601,46-55,male,high_school,14.433581885571314,5.643004459249566,8.790577426321748,False,2.4769522432786144,44,4.789393366804454,29
W0602,36-45,female,bachelors,17.52815256096488,6.576956077549782,10.9511964834151,False,2.3494419341770225,18,4.735001102636278,85
W0603,46-55,male,bachelors,17.037284726602508,4.324903518703259,12.712381207899249,False,1.6874722423211512,23,4.814107350963529,130
W0604,56+,male,bachelors,22.182297489392525,5.520242435820842,16.662055053571684,False,2.3757512724095284,54,4.85368825036263,190
W0605,26-35,male,some_college,27.683279718372603,5.743218074634417,21.940061643738186,False,1.6628119182377068,6,4.652280170486139,149
W0606,46-55,female,some_college,13.525668542000016,4.931373913150443,8.594294628849573,False,2.288482181101312,5,4.795512800573695,151
W0607,56+,male,some_college,20.002873695123775,4.40749569804446,15.595377997079314,False,3.1365272178497556,63,4.875190849693301,120
W0608,46-55,female,high_school,21.359184229056446,3.81138257983257,17.547801649223874,False,1.962464948984987,23,4.8645143090284995,248
W0609,26-35,male,high_school,10.929765095569282,6.219034669796445,4.710730425772837,True,1.9556129348565459,13,4.905361152784787,4
W0610,46-55,male,bachelors,10.816435381274584,3.825466620475676,6.990968760798907,True,1.095699897347066,67,4.662362916964606,146
W0611,36-45,male,high_school,17.589534270648706,4.123481570931021,13.466052699717686,False,2.4069590041124567,39,4.799189103428037,148
W0612,26-35,male,high_school,13.823841881400917,3.8796008664081114,9.944241014992805,True,2.476948268794078,3,4.676583297774349,165
W0613,26-35,male,some_college,18.116455865278077,3.0,15.116455865278077,True,1.2224784922921414,17,4.557582220709561,88
W0614,26-35,male,high_school,28.432635848589847,6.108618948323016,22.32401690026683,True,1.8233532846056615,153,4.65681030961913,141
W0615,46-55,male,some_college,11.55025603782602,3.423854627413276,8.126401410412745,True,2.66242971413607,53,4.569413868624803,76
W0616,56+,male,bachelors,17.160701776403144,3.0,14.160701776403144,False,2.1154561250044215,7,4.778178168422284,156
W0617,46-55,male,some_college,25.889003693974487,6.55313986177426,19.33586383220023,False,2.720713716251603,105,4.954448082539173,64
W0618,26-35,male,high_school,27.998294510897956,4.486541383150326,23.51175312774763,False,1.897623808718641,140,4.515311540065266,230
W0619,36-45,female,high_school,32.17118821219779,5.200681524506883,26.970506687690907,False,2.0949899623483716,129,4.577789968983292,148
W0620,46-55,male,high_school,27.248208120003383,7.321030112397453,19.92717800760593,False,2.0512850626200647,125,4.6413185814157,242
W0621,26-35,male,bachelors,25.174707631168733,4.950321232735836,20.224386398432898,False,1.8164115196897863,2,4.713442411759226,156
W0622,56+,other,bachelors,24.090259700695675,5.709326797015871,18.380932903679806,False,1.6918509065758336,97,4.54573551978818,106
W0623,26-35,male,some_college,17.480209888228394,4.50770246380422,12.972507424424174,False,2.0045424108684538,118,4.854596060524509,4
W0624,26-35,male,bachelors,23.87652661907679,5.266365266807865,18.610161352268925,False,2.1503901976654523,135,4.6677679667576735,31
W0625,36-45,male,bachelors,19.480687334715736,8.0,11.480687334715736,False,1.0984758413807696,25,4.589881653013253,23
W0626,18-25,male,some_college,17.90756183454195,3.8846996032293415,14.02286223131261,False,2.492294903366939,8,4.59097700798581,174
W0627,18-25,male,bachelors,22.960218355565242,3.971750948723213,18.98846740684203,False,2.4671460203735176,33,4.824864554176417,193
W0628,18-25,male,some_college,14.779713520977117,5.3799113927183155,9.399802128258802,True,2.2368157883155773,104,4.8201099838852315,16
W0629,26-35,male,high_school,21.185566080737463,4.84553044403498,16.34003563670248,False,2.5743424375403023,25,4.953617036605992,231
W0630,26-35,male,bachelors,16.559806180468442,5.362679391014066,11.197126789454376,True,1.8744947449581177,53,4.659070719497557,5
W0631,26-35,male,some_college,27.36350284336216,5.722172679339001,21.64133016402316,False,2.9947947670210566,31,4.843746281319122,131
W0632,36-45,male,high_school,25.43286036233041,3.0,22.43286036233041,True,2.2491759900954094,25,4.9466084336768485,132
W0633,36-45,male,some_college,15.656657274164347,3.240533501787525,12.416123772376823,True,1.8399988540174887,105,4.530806748309696,221
W0634,46-55,female,bachelors,19.65656607455157,3.0,16.65656607455157,True,3.0784190003557823,108,4.899553223411581,3
W0635,46-55,male,graduate,10.5,3.759677911972483,6.740322088027517,False,2.9306222889730105,61,4.987350415829681,22
W0636,26-35,male,high_school,14.32202441353915,5.943804132284222,8.37822028125493,True,2.6112850299448898,105,4.6571480203330395,166
W0637,18-25,male,some_college,11.886238018382265,4.4985109759404285,7.387727042441837,False,2.159941549443102,62,4.726399254378157,7
W0638,26-35,female,bachelors,22.45291174395826,7.562084398856811,14.89082734510145,False,1.3823356757616017,74,4.889578412440964,111
